model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitABC_final,splitD,384,0.10420826570772977,6440.0
act_splitABC_final,splitD,385,0.13743384126920877,6440.0
act_splitABC_final,splitD,386,0.3135587665605249,6440.0
act_splitABC_final,splitD,387,0.13436331317433184,4536.0
act_splitABC_final,splitD,388,0.17054507987377066,6440.0
act_splitABC_final,splitD,389,0.12273298361286614,6440.0
act_splitABC_final,splitD,390,0.155287688878012,6440.0
act_splitABC_final,splitD,391,0.11136145478820209,6440.0
act_splitABC_final,splitD,392,0.1328631856426689,6440.0
act_splitABC_final,splitD,393,0.161009960478137,6440.0
act_splitABC_final,splitD,394,0.18587363884315727,6440.0
act_splitABC_final,splitD,395,0.13673531831421468,6440.0
act_splitABC_final,splitD,396,0.07250503128323277,3976.0
act_splitABC_final,splitD,397,0.1022829533107095,3080.0
act_splitABC_final,splitD,398,0.18950036643824963,6440.0
act_splitABC_final,splitD,399,0.12076379764154091,6440.0
act_splitABC_final,splitD,400,0.23841933236914392,6440.0
act_splitABC_final,splitD,401,0.18625113953899894,6440.0
act_splitABC_final,splitD,402,0.16468540404153906,6440.0
act_splitABC_final,splitD,403,0.11991897447785335,3752.0
act_splitABC_final,splitD,404,0.1623703840726651,6440.0
act_splitABC_final,splitD,405,0.09079337988210762,6440.0
act_splitABC_final,splitD,406,0.08783614931639677,6440.0
act_splitABC_final,splitD,407,0.17765448630226324,6440.0
act_splitABC_final,splitD,408,0.1240001752880049,6440.0
act_splitABC_final,splitD,409,0.11365508416794842,6440.0
act_splitABC_final,splitD,410,0.15494633696464277,6440.0
act_splitABC_final,splitD,411,0.15695670335929587,6440.0
act_splitABC_final,splitD,412,0.1587038487103415,6440.0
act_splitABC_final,splitD,413,0.1619218003860912,6440.0
act_splitABC_final,splitD,414,0.1625213890527346,6440.0
act_splitABC_final,splitD,415,0.142997572066621,6440.0
act_splitABC_final,splitD,416,0.14201737438669856,6440.0
act_splitABC_final,splitD,417,0.13444767573975627,6440.0
act_splitABC_final,splitD,418,0.13367453858904216,6440.0
act_splitABC_final,splitD,419,0.0991202300535394,3080.0
act_splitABC_final,splitD,420,0.12022156674669396,6440.0
act_splitABC_final,splitD,421,0.08312857680439209,6440.0
act_splitABC_final,splitD,422,0.1578439529915774,6440.0
act_splitABC_final,splitD,423,0.10002650727766642,6440.0
act_splitABC_final,splitD,424,0.14026864002580228,6440.0
act_splitABC_final,splitD,425,0.16693909854992575,6440.0
act_splitABC_final,splitD,426,0.2142582882450234,6440.0
act_splitABC_final,splitD,427,0.1595925320009267,6440.0
act_splitABC_final,splitD,428,0.10353190415764447,6440.0
act_splitABC_final,splitD,429,0.16716102575478348,6440.0
act_splitABC_final,splitD,430,0.2121825696333595,6440.0
act_splitABC_final,splitD,431,0.16538213888495606,6440.0
act_splitABC_final,splitD,432,0.1541390503856018,3976.0
act_splitABC_final,splitD,433,0.1316894538469196,6440.0
act_splitABC_final,splitD,434,0.15596692714354266,6440.0
act_splitABC_final,splitD,435,0.07488479086701173,6440.0
act_splitABC_final,splitD,436,0.15186831099646433,6440.0
act_splitABC_final,splitD,437,0.11827183215884689,6440.0
act_splitABC_final,splitD,438,0.13399416828215271,3192.0
act_splitABC_final,splitD,439,0.29844292533693845,6440.0
act_splitABC_final,splitD,440,0.16030036573824674,6440.0
act_splitABC_final,splitD,441,0.1668904885186912,6440.0
act_splitABC_final,splitD,442,0.1186795290490115,6440.0
act_splitABC_final,splitD,443,0.17379603398882826,6440.0
act_splitABC_final,splitD,444,0.10960445159710712,6440.0
act_splitABC_final,splitD,445,0.2459493296394437,6440.0
act_splitABC_final,splitD,446,0.0791423083092115,6440.0
act_splitABC_final,splitD,447,0.22544242491633254,6440.0
act_splitABC_final,splitD,448,0.13210294910284304,6440.0
act_splitABC_final,splitD,449,0.10992685370378613,6440.0
act_splitABC_final,splitD,450,0.13810811364872855,6440.0
act_splitABC_final,splitD,451,0.12237597541039034,6440.0
act_splitABC_final,splitD,452,0.1088493722195951,6440.0
