model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitABC_final,splitD,200,0.18035601194817003,85568.0
act_splitABC_final,splitD,201,0.13967085390153713,68824.0
act_splitABC_final,splitD,202,0.15617621696672085,74088.0
act_splitABC_final,splitD,203,0.1891342189596053,46312.0
act_splitABC_final,splitD,204,0.13878680405470586,86968.0
act_splitABC_final,splitD,205,0.1209680535739601,104440.0
act_splitABC_final,splitD,206,0.15578778413237188,100128.0
act_splitABC_final,splitD,207,0.21095177338349225,125888.0
act_splitABC_final,splitD,208,0.15497521044209414,104272.0
act_splitABC_final,splitD,209,0.20088569984642904,106008.0
act_splitABC_final,splitD,210,0.1563473331927718,89096.0
act_splitABC_final,splitD,211,0.12562648169654927,93576.0
act_splitABC_final,splitD,212,0.15488932036287012,83720.0
act_splitABC_final,splitD,213,0.1534197871865422,108640.0
act_splitABC_final,splitD,214,0.1367818224563626,45080.0
act_splitABC_final,splitD,215,0.13254949107686192,90944.0
act_splitABC_final,splitD,216,0.13962033598967222,64400.0
act_splitABC_final,splitD,217,0.20547119396595745,90160.0
act_splitABC_final,splitD,218,0.1456196493339887,127008.0
act_splitABC_final,splitD,219,0.15669214992789748,64400.0
act_splitABC_final,splitD,220,0.1523581636926896,38640.0
act_splitABC_final,splitD,221,0.15868910504192257,81704.0
act_splitABC_final,splitD,222,0.14338077566222177,74760.0
act_splitABC_final,splitD,223,0.13988286830475632,51632.0
act_splitABC_final,splitD,224,0.15599512495891898,114856.0
act_splitABC_final,splitD,225,0.13799138419084864,100128.0
act_splitABC_final,splitD,226,0.14242559206298117,70840.0
act_splitABC_final,splitD,227,0.1427481477170397,67368.0
act_splitABC_final,splitD,228,0.15086631826851346,61040.0
act_splitABC_final,splitD,229,0.17765583915415784,112896.0
act_splitABC_final,splitD,230,0.21106385844418207,71792.0
act_splitABC_final,splitD,231,0.14368805068271076,71904.0
act_splitABC_final,splitD,232,0.1447070949222519,45080.0
act_splitABC_final,splitD,233,0.17718357592124404,55608.0
act_splitABC_final,splitD,234,0.1740580418316186,57960.0
act_splitABC_final,splitD,235,0.15912806844316804,122080.0
act_splitABC_final,splitD,236,0.14711868447772528,82600.0
act_splitABC_final,splitD,237,0.14220264887523013,68264.0
act_splitABC_final,splitD,238,0.16072038878974335,66136.0
act_splitABC_final,splitD,239,0.19800837455086884,83720.0
act_splitABC_final,splitD,240,0.12611437655552335,90160.0
act_splitABC_final,splitD,241,0.15303136377019155,107464.0
act_splitABC_final,splitD,242,0.14206850102679297,61600.0
act_splitABC_final,splitD,243,0.15094078782092687,70560.0
act_splitABC_final,splitD,244,0.15931459938234735,122360.0
act_splitABC_final,splitD,245,0.13727576997689958,82712.0
act_splitABC_final,splitD,246,0.1580961251650661,38640.0
act_splitABC_final,splitD,247,0.14320060703324974,45080.0
act_splitABC_final,splitD,248,0.19825813130001785,87024.0
act_splitABC_final,splitD,249,0.2166021824147496,45080.0
act_splitABC_final,splitD,250,0.1554167470642302,104328.0
act_splitABC_final,splitD,251,0.21735955038570057,57960.0
act_splitABC_final,splitD,252,0.11774982469843176,70840.0
act_splitABC_final,splitD,253,0.1551764546661326,45080.0
act_splitABC_final,splitD,254,0.2094974026436476,87920.0
act_splitABC_final,splitD,255,0.12465082580227536,77280.0
act_splitABC_final,splitD,256,0.12367881059483157,61264.0
act_splitABC_final,splitD,257,0.143285951318362,77280.0
act_splitABC_final,splitD,258,0.13321208578587376,83720.0
act_splitABC_final,splitD,259,0.13060855160218587,64400.0
act_splitABC_final,splitD,260,0.14005009879870273,83720.0
act_splitABC_final,splitD,261,0.19549035849473656,68712.0
act_splitABC_final,splitD,262,0.20397057829768922,103040.0
act_splitABC_final,splitD,263,0.13504324590435257,90160.0
act_splitABC_final,splitD,264,0.15345697105254816,64400.0
act_splitABC_final,splitD,265,0.13528366685549578,89040.0
act_splitABC_final,splitD,266,0.14704449607703884,145376.0
act_splitABC_final,splitD,267,0.1860507541575436,71792.0
act_splitABC_final,splitD,268,0.12451539825481266,93800.0
act_splitABC_final,splitD,269,0.12938542356852412,120568.0
act_splitABC_final,splitD,270,0.18694345381917843,99792.0
act_splitABC_final,splitD,271,0.17857789055318637,100912.0
act_splitABC_final,splitD,272,0.12183350051503772,94472.0
